name,model,serial,ip,software,module_ip,module_num,firmware,hw,last_seen
TECH-RTR-6,N7K-M148GS-11L,JAF1625AGHC,199.249.169.169,6.2(20A),0.0.0.0,8,6.2(20A),V03,4/27/20 1:00
TECH-RTR-6,N7K-M148GS-11L,JAF1524BBRP,199.249.169.169,6.2(20A),0.0.0.0,9,6.2(20A),V02,4/27/20 1:00
EVDC-RTR-2,N7K-SUP2E,JAF1704BDDC,199.249.169.180,6.2(20A),0.0.0.0,10,6.2(20A),V01,4/27/20 1:00
EVDC-RTR-2,N7K-C7018,TBM17020798,199.249.169.180,,0.0.0.0,0,,V01,4/27/20 1:00
333SUP-05096-05A-ESW-1,WS-C3850-48P-L,FOC2225L01X,10.100.22.94,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
TECH-RTR-5,N7K-M148GS-11L,JAF1625AGLS,199.249.169.168,6.2(20A),0.0.0.0,7,6.2(20A),V03,4/27/20 1:00
TECH-RTR-5,N7K-SUP2E,JAE19150EWU,199.249.169.168,6.2(20A),0.0.0.0,6,6.2(20A),V03,4/27/20 1:00
333SUP-SI703-SIA-ESW-1,WS-C3850-48P-L,FOC2225L1D7,10.100.22.89,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
TECH-RTR-5,N7K-SUP2E,JAE1916053N,199.249.169.168,6.2(20A),0.0.0.0,5,6.2(20A),V03,4/27/20 1:00
333SUP-SI703-SIA-ESW-1,3850-STACK,FOC2222X0H3,10.100.22.89,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
TECH-RTR-5,N7K-F248XP-25E,JAF1648AKBQ,199.249.169.168,6.2(20A),0.0.0.0,4,6.2(20A),V01,4/27/20 1:00
TECH-RTR-5,N7K-F248XP-25E,JAF1846AGDP,199.249.169.168,6.2(20A),0.0.0.0,3,6.2(20A),V02,4/27/20 1:00
TECH-RTR-5,N7K-M108X2-12L,JAF1624BHQG,199.249.169.168,6.2(20A),0.0.0.0,1,6.2(20A),V04,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FCW2038C1BU,10.100.14.85,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-2,3850-STACK,FCW2038D1CD,10.100.14.87,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-6306-ESW-1,WS-C3850-48P-L,FCW2044C0HX,10.100.14.82,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
2255CAMPUS-1101-01A-ESW-1,3850-STACK,FOC2220U0AK,10.100.8.229,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
TECH-RTR-5,N7K-C7010,JAF1621BJQA,199.249.169.168,,0.0.0.0,0,,V02,4/27/20 1:00
WILLARD-602A-06A-ESW-1,WS-C3850-48P-L,FOC2119U1PR,10.100.10.104,DENALI 16.3.8,0.0.0.0,0,,V07,4/27/20 1:00
2211CAMPUS-6306-ESW-1,WS-C3850-48P-L,FOC2044X0XQ,10.100.14.82,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
1838CHI-B-ESW-1,3750-STACK,0X17,10.100.10.43,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
333SUP-BI704-0IA-ESW-1,WS-C3850-48P-L,FOC2225L04Z,10.100.22.90,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
TECH-RTR-6,N7K-M108X2-12L,JAF1625ADSR,199.249.169.169,6.2(20A),0.0.0.0,1,6.2(20A),V04,4/27/20 1:00
625MICH-15-ESW-1,3850-STACK,FOC2039U00K,10.100.24.61,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-C7010,TBM16265753,199.249.169.188,,0.0.0.0,0,,V02,4/27/20 1:00
TECH-RTR-6,N7K-SUP2E,JAE1903071L,199.249.169.169,6.2(20A),0.0.0.0,6,6.2(20A),V03,4/27/20 1:00
TECH-RTR-6,N7K-M148GS-11L,JAF1625AGHT,199.249.169.169,6.2(20A),0.0.0.0,7,6.2(20A),V03,4/27/20 1:00
333SUP-07096-07A-ESW-1,WS-C3850-48P-L,FOC2225X0KJ,10.100.22.95,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
WARD-8-ESW-3,WS-C3850-48P-L,FOC1939X0VT,10.100.22.56,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
TECH-RTR-6,N7K-C7010,JAF1549DBFF,199.249.169.169,,0.0.0.0,0,,V02,4/27/20 1:00
WARD-8-ESW-3,3850-STACK,FOC2001U1DM,10.100.22.56,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FOC2022U0VX,10.100.14.79,DENALI 16.3.9,0.0.0.0,9,,V06,4/27/20 1:00
2211CAMPUS-L416-ESW-1,3850-STACK,FOC2035U0LL,10.100.14.79,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-L304-ESW-1,WS-C3850-48P-L,FCW2038D1CH,10.100.14.78,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
333SUP-07096-07A-ESW-1,WS-C3850-48P-L,FOC2225L1EH,10.100.22.95,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
2211CAMPUS-L304-ESW-1,WS-C3850-48P-L,FCW2038D1CV,10.100.14.78,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
2211CAMPUS-L304-ESW-1,WS-C3850-48P-L,FCW2038F1N9,10.100.14.78,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
680LSD-14-151-ESW-1,WS-C3850-48P-L,FOC2001X1H6,10.100.24.32,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
2211CAMPUS-L304-ESW-1,WS-C3850-48P-L,FOC2038U1Z2,10.100.14.78,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
560LCLN-B19-ESW-1,WS-C3850-48P-L,FCW2038F1NL,10.100.14.93,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-L304-ESW-1,WS-C3850-48P-L,FCW2035C0K4,10.100.14.78,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
LAKEFRONT-CALLBOX5-ESW-1,CISCOIE20004TSGB,FDO2012U0BQ,10.100.14.74,15.2(3)E3,0.0.0.0,0,,,4/27/20 1:00
626UNIV-B34-ESW-1,3850-STACK,FCW2022F101,10.100.10.64,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
JONES-4-ESW-1,WS-C3850-48P-L,FOC2001U1FM,10.100.4.39,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
JONES-4-ESW-1,WS-C3850-48P-L,FOC2001X1K2,10.100.4.39,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
FISK-B-ESW-11,WS-C3850-48P-L,FOC2001X147,10.100.4.37,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
KRESGE-4341-ESW-1,WS-C3850-48P-L,FOC2008X077,10.100.4.60,DENALI 16.3.7,0.0.0.0,8,,V06,4/27/20 1:00
KRESGE-4341-ESW-1,WS-C3850-48P-L,FOC2008U073,10.100.4.60,DENALI 16.3.7,0.0.0.0,6,,V06,4/27/20 1:00
KRESGE-1332-ESW-1,WS-C3850-48P-L,FCW1938D1K7,10.100.4.59,DENALI 16.3.7,0.0.0.0,6,,V06,4/27/20 1:00
303EWACKER-16-ESW-1,WS-C3850-48P-L,FCW1938D1YS,10.100.24.23,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
303EWACKER-16-ESW-1,3850-STACK,FOC2001X1HB,10.100.24.23,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
SEARLE-4-580-ESW-2,WS-C3850-48P-L,FOC2002X01D,10.100.22.55,DENALI 16.3.9,0.0.0.0,7,,V06,4/27/20 1:00
560LCLN-B19-ESW-1,WS-C3850-48P-L,FOC2119U1QC,10.100.14.93,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FCW2035D0GX,10.100.14.89,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
680LSD-14-151-ESW-1,WS-C3850-48P-L,FOC2038U1DN,10.100.24.32,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
160GRAND-6-619-ESW-1,WS-C3850-48P-L,FOC2241X0BD,10.100.24.66,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
625MICH-15-ESW-1,WS-C3850-48P-L,FOC2001X1MT,10.100.24.61,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
LURIE-RTR-4,N7K-C7010,JAF1624BBRJ,199.249.169.173,,0.0.0.0,0,,V02,4/27/20 1:00
TECH-RTR-5,N7K-M108X2-12L,JAF1626AGSL,199.249.169.168,6.2(20A),0.0.0.0,2,6.2(20A),V04,4/27/20 1:00
SEARLE-4-580-ESW-2,WS-C3850-48P-L,FOC2001X1MS,10.100.22.55,DENALI 16.3.9,0.0.0.0,6,,V06,4/27/20 1:00
333SUP-07096-07A-ESW-1,WS-C3850-48P-L,FOC2222U09T,10.100.22.95,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
333SUP-07096-07A-ESW-1,3850-STACK,FOC2222U09T,10.100.22.95,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
625MICH-15-ESW-1,WS-C3850-48P-L,FOC2001U1DL,10.100.24.61,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
SEARLE-4-580-ESW-2,WS-C3850-48P-L,FCW2001C1DB,10.100.22.55,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
SEARLE-4-580-ESW-2,WS-C3850-48P-L,FOC2002U01T,10.100.22.55,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
WIEB-139-ESW-1,WS-C3850-48P-L,FCW1938C1UT,10.100.22.52,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
WIEB-139-ESW-1,WS-C3850-48P-L,FCW1938C03L,10.100.22.52,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
WIEB-139-ESW-1,WS-C3850-48P-L,FCW1933D1CB,10.100.22.52,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
WIEB-139-ESW-1,WS-C3850-48P-L,FOC1733X07J,10.100.22.52,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
MUDD-3250-ESW-1,WS-C3850-48P-L,FCW2225D0P9,10.100.6.119,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
2255CAMPUS-4285-04A-ESW-1,3850-STACK,FOC2220U08V,10.100.8.227,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2255CAMPUS-1219-01B-ESW-1,3850-STACK,FOC1931X1CR,10.100.8.230,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
WIEB-139-ESW-1,3850-STACK,FCW1933D1CB,10.100.22.52,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-L090A-ESW-2,WS-C3850-48P-L,FCW2035C0K1,10.100.14.84,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
2211CAMPUS-L090A-ESW-2,WS-C3850-48P-L,FCW2035D0EU,10.100.14.84,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-6280-ESW-1,WS-C3850-12X48U-L,FOC2044U0Z5,10.100.14.83,DENALI 16.3.9,0.0.0.0,5,,V02,4/27/20 1:00
2211CAMPUS-L090A-ESW-2,WS-C3850-48P-L,FCW2033D1VH,10.100.14.84,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-L090A-ESW-2,WS-C3850-48P-L,FOC2035X0H5,10.100.14.84,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
2211CAMPUS-L090A-ESW-2,3850-STACK,FCW2033D1VH,10.100.14.84,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
680LSD-1100-ESW-1,WS-C3850-48P-L,FCW2038D19E,10.100.24.33,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
WARD-7-ESW-1,WS-C3850-48P-L,FOC1926X165,10.100.22.51,DENALI 16.3.9,0.0.0.0,7,,V05,4/27/20 1:00
WARD-7-ESW-1,WS-C3850-48P-L,FCW1931C0K2,10.100.22.51,DENALI 16.3.9,0.0.0.0,6,,V05,4/27/20 1:00
333SUP-08096-08A-ESW-1,WS-C3850-48P-L,FOC2223L1E8,10.100.22.96,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
WARD-3-ESW-1,WS-C3850-48P-L,FCW1939D0UA,10.100.22.50,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
44MONTGMRY-18-RTR-1,CISCO4431,FJC2022D1EF,199.249.169.152,16.3.9,0.0.0.0,0,,,4/27/20 1:00
WARD-3-ESW-1,WS-C3850-48P-L,FOC1931X1HX,10.100.22.50,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
333SUP-10096-10A-ESW-1,WS-C3850-48P-L,FOC2225L1DC,10.100.22.97,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
WARD-3-ESW-1,WS-C3850-48P-L,FOC1935U1D2,10.100.22.50,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
WARD-5-ESW-4,3850-STACK,FCW2106C0R9,10.100.22.48,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-L284-ESW-1,WS-C3850-12X48U-L,FCW2117D16L,10.100.14.76,DENALI 16.3.9,0.0.0.0,8,,V02,4/27/20 1:00
333SUP-10096-10A-ESW-1,WS-C3850-48P-L,FOC2224L2VZ,10.100.22.97,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
2211CAMPUS-L284-ESW-1,3850-STACK,FCW2035D0H8,10.100.14.76,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LAKEFRONT-CALLBOX4-ESW-1,CISCOIE20004TSGB,FDO2007T083,10.100.14.73,15.2(3)E3,0.0.0.0,0,,,4/27/20 1:00
LAKEFRONT-CALLBOX1-ESW-1,CISCOIE20004TSGB,FDO1710T0DJ,10.100.14.70,15.0(1)EY,0.0.0.0,0,,,4/27/20 1:00
CROWN-G228-ESW-2,WS-C3850-48P-L,FOC1816X082,10.100.10.82,DENALI 16.3.8,0.0.0.0,4,,V03,4/27/20 1:00
LURIE-RTR-4,N7K-SUP2E,JAE1916051C,199.249.169.173,6.2(20A),0.0.0.0,5,6.2(20A),V03,4/27/20 1:00
2211CAMPUS-6306-ESW-1,WS-C3850-48P-L,FCW2044D0V8,10.100.14.82,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
640CLFX-1-ESW-1,WS-C3850-48P-L,FCW2050C076,10.100.14.90,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FOC2035X0GY,10.100.14.89,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FCW2035D0G9,10.100.14.85,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FOC2038U118,10.100.14.85,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
CROWN-G228-ESW-2,WS-C3850-48P-L,FCW1903C0NL,10.100.10.82,DENALI 16.3.8,0.0.0.0,3,,V05,4/27/20 1:00
CROWN-G228-ESW-2,WS-C3850-48P-L,FOC1939X0V6,10.100.10.82,DENALI 16.3.8,0.0.0.0,1,,V06,4/27/20 1:00
CROWN-G228-ESW-2,WS-C3850-48P-L,FCW1903C0LD,10.100.10.82,DENALI 16.3.8,0.0.0.0,2,,V05,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FCW2035C0F4,10.100.14.85,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FCW2039C00Q,10.100.14.85,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
CROWN-G228-ESW-2,3850-STACK,FOC1816X082,10.100.10.82,DENALI 16.3.8,0.0.0.0,0,,,4/27/20 1:00
625MICH-15-ESW-1,WS-C3850-48P-L,FOC2001U1D9,10.100.24.61,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
CROWN-G228-ESW-1,WS-C3850-48P-L,FOC1931U1NU,10.100.10.81,DENALI 16.3.8,0.0.0.0,8,,V05,4/27/20 1:00
CROWN-G228-ESW-1,WS-C3850-48P-L,FCW1931D1EY,10.100.10.81,DENALI 16.3.8,0.0.0.0,7,,V05,4/27/20 1:00
CROWN-G593-ESW-1,WS-C3850-48P-L,FCW1939C0UM,10.100.10.80,DENALI 16.3.8,0.0.0.0,2,,V06,4/27/20 1:00
CROWN-G228-ESW-1,3850-STACK,FCW1937D0BU,10.100.10.81,DENALI 16.3.8,0.0.0.0,0,,,4/27/20 1:00
CROWN-G593-ESW-1,WS-C3850-48P-L,FOC1928U0HU,10.100.10.80,DENALI 16.3.8,0.0.0.0,1,,V05,4/27/20 1:00
EVDC-RTR-1,N7K-F248XP-25E,JAF1705BEND,199.249.169.179,6.2(20A),0.0.0.0,14,6.2(20A),V01,4/27/20 1:00
EVDC-RTR-1,N7K-F248XP-25E,JAF1705ABDG,199.249.169.179,6.2(20A),0.0.0.0,13,6.2(20A),V01,4/27/20 1:00
EVDC-RTR-1,N7K-F248XP-25E,JAF1706ADSL,199.249.169.179,6.2(20A),0.0.0.0,11,6.2(20A),V01,4/27/20 1:00
333SUP-07096-07A-ESW-1,WS-C3850-12X48U-L,FCW2224D0VP,10.100.22.95,DENALI 16.3.9,0.0.0.0,7,,V02,4/27/20 1:00
LEV-RTR-4,WS-X6704-10GE,SAL1027TY65,199.249.169.155,15.1(2)SY12,0.0.0.0,3,12.2(14R)S5,2.4,4/27/20 1:00
LEV-RTR-4,WS-X6704-10GE,SAL11402VWD,199.249.169.155,15.1(2)SY12,0.0.0.0,2,12.2(14R)S5,2.6,4/27/20 1:00
LEV-RTR-4,WS-X6704-10GE,SAL1429N5PU,199.249.169.155,15.1(2)SY12,0.0.0.0,1,12.2(14R)S5,3.2,4/27/20 1:00
333SUP-04096-04A-ESW-1,WS-C3850-48P-L,FOC2225L051,10.100.22.93,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
321ERIE-7NE-ESW-1,WS-C3750X-24P,FDO1519R17G,165.124.133.137,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
333SUP-03096-03A-ESW-1,3850-STACK,FCW2220C03Z,10.100.22.92,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
1918SHDN-IDF-ESW-1,WS-C3850-48P-L,FCW1915C0R2,10.100.8.113,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
ABBT-MDF-ESW-1,WS-C3850-48P-L,FCW1832C15J,10.100.24.63,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
2211CAMPUS-6106-ESW-1,WS-C3850-48P-L,FOC2038X1DR,10.100.14.85,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
2211CAMPUS-6306-ESW-2,3850-STACK,FCW2035D0H2,10.100.14.86,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-6414-ESW-2,WS-C3850-48P-L,FOC2038U1LN,10.100.14.87,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
ABBT-MDF-ESW-1,WS-C3850-48P-L,FCW1838C18D,10.100.24.63,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
ABBT-MDF-ESW-1,WS-C3850-48P-L,FOC1833U062,10.100.24.63,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
ABBT-MDF-ESW-1,WS-C3850-48P-L,FOC1824X03T,10.100.24.63,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
ABBT-MDF-ESW-1,3850-STACK,FOC1824X03T,10.100.24.63,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
DEERING-303-ESW-1,WS-C3850-48P-L,FOC1803XHAA,10.100.8.132,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
600FSTR-IDF-ESW-1,WS-C3850-48P-L,FOC2219U140,10.100.8.123,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
676STCLR-12-ESW-2,WS-C3850-48P-L,FOC1733U09P,10.100.24.41,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
676STCLR-12-ESW-2,WS-C3850-48P-L,FOC1733X07H,10.100.24.41,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
676STCLR-12-ESW-2,3850-STACK,FOC1743X0MY,10.100.24.41,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
DEERING-309-ESW-1,WS-C3750X-24P,FDO1525V071,10.100.8.133,15.0(2)SE8,0.0.0.0,0,,V02,4/27/20 1:00
333SUP-04096-04A-ESW-1,WS-C3850-48P-L,FCW2220C03X,10.100.22.93,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
750NLSD-7WEST-ESW-2,WS-C3750X-48P,FDO1527K1RD,165.124.132.159,15.0(2)SE8,0.0.0.0,4,,V02,4/27/20 1:00
750NLSD-7WEST-ESW-2,WS-C3750X-48P,FDO1528K0DW,165.124.132.159,15.0(2)SE8,0.0.0.0,3,,V02,4/27/20 1:00
750NLSD-7WEST-ESW-2,WS-C3750X-48P,FDO1537V0AD,165.124.132.159,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
750NLSD-7WEST-ESW-2,WS-C3750X-48P,FDO1645P0L2,165.124.132.159,15.0(2)SE8,0.0.0.0,1,,V04,4/27/20 1:00
750NLSD-7WEST-ESW-2,3750-STACK,FDO1527K1RD,165.124.132.159,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
333SUP-03096-03A-ESW-1,WS-C3850-48P-L,FOC2220U096,10.100.22.92,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
DEERING-IDF-ESW-1,WS-C3750X-48P,FDO1536P0MB,10.100.8.127,15.0(2)SE8,0.0.0.0,3,,V02,4/27/20 1:00
2211CAMPUS-6306-ESW-2,WS-C3850-48P-L,FCW2035F0E0,10.100.14.86,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
DEERING-IDF-ESW-1,WS-C3750X-48P,FDO1712H2L5,10.100.8.127,15.0(2)SE8,0.0.0.0,2,,V04,4/27/20 1:00
750NLSD-12-190-ESW-1,WS-C3850-48P-L,FOC1903U0M5,10.100.22.33,DENALI 16.3.9,0.0.0.0,6,,V05,4/27/20 1:00
2211CAMPUS-6414-ESW-2,WS-C3850-48P-L,FCW2038D1CD,10.100.14.87,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FCW1832C1BP,10.100.8.107,DENALI 16.3.9,0.0.0.0,7,,V03,4/27/20 1:00
750NLSD-12-190-ESW-1,WS-C3850-48P-L,FCW1903C00P,10.100.22.33,DENALI 16.3.9,0.0.0.0,5,,V05,4/27/20 1:00
333SUP-03096-03A-ESW-1,WS-C3850-48P-L,FOC2220U0AG,10.100.22.92,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
PANCOE-3-ESW-4,WS-C3750X-48P,FDO1537Z06R,10.100.6.39,15.0(2)SE8,0.0.0.0,5,,V02,4/27/20 1:00
2211CAMPUS-6280-ESW-1,WS-C3850-48P-L,FOC2033U2EB,10.100.14.83,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
625MICH-15-ESW-1,WS-C3850-48P-L,FCW2001F0SU,10.100.24.61,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-M148GS-11L,JAF1622AMAG,199.249.169.188,6.2(20A),0.0.0.0,8,6.2(20A),V03,4/27/20 1:00
WILLARD-B042-00A-ESW-1,WS-C3850-48P-L,FCW2142C1S4,10.100.10.103,DENALI 16.3.8,0.0.0.0,4,,V07,4/27/20 1:00
MUDD-1148-ESW-2,3850-STACK,FCW2131D04E,10.100.6.123,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
750NLSD-12-190-ESW-1,WS-C3850-48P-L,FCW1903C04B,10.100.22.33,DENALI 16.3.9,0.0.0.0,4,,V05,4/27/20 1:00
COOK-1031A-ESW-3,WS-C3850-48P-L,FOC1740X005,10.100.6.98,DENALI 16.3.9,0.0.0.0,3,,V02,4/27/20 1:00
COOK-1031A-ESW-3,WS-C3850-48P-L,FOC1739U0XL,10.100.6.98,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
COOK-1031A-ESW-3,3850-STACK,FOC1739U0WN,10.100.6.98,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
750NLSD-6EAST-ESW-1,WS-C3850-48P-L,FCW1901C0R2,10.100.22.30,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
750NLSD-6WEST-ESW-1,3850-STACK,FOC1901X183,10.100.22.29,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
1603ORR-314-ESW-1,WS-C3850-48P-L,FOC2022U1NT,10.100.10.92,DENALI 16.3.9,0.0.0.0,0,,V06,4/27/20 1:00
LURIE-RTR-1,WS-X6704-10GE,SAL1331UWZ3,199.249.169.166,15.1(2)SY12,0.0.0.0,8,12.2(14R)S5,2.9,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FOC2119L1T1,10.100.10.68,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FCW2022C1K5,10.100.10.68,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FCW2022F104,10.100.10.68,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FCW1931C1NB,10.100.10.68,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FOC1820U0ZD,10.100.10.68,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
2020RDG-112-ESW-2,3850-STACK,FOC2119L1T1,10.100.10.68,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
750NLSD-8-897-ESW-1,WS-C3850-48P-L,FOC2106U0JC,10.100.22.28,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
750NLSD-8-897-ESW-1,WS-C3850-48P-L,FOC1901U19C,10.100.22.28,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FCW2035C0GF,10.100.14.89,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
333SUP-05096-05A-ESW-1,WS-C3850-48P-L,FOC2224L2UM,10.100.22.94,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
750NLSD-8-897-ESW-1,WS-C3850-48P-L,FOC1901U16V,10.100.22.28,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
