IP	Name	Module_num	Model	Serial	Software	firmware	memory	HW	Last Seen	Module ip	
10.100.22.92	333sup-03096-03a-esw-1	5	WS-C3850-48P-L	FOC2220U0AG	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.39	pancoe-3-esw-4	5	WS-C3750X-48P	FDO1537Z06R	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.83	2211campus-6280-esw-1	4	WS-C3850-48P-L	FOC2033U2EB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.24.61	625mich-15-esw-1	1	WS-C3850-48P-L	FCW2001F0SU	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
199.249.169.188	lev-rtr-10-crown	8	N7K-M148GS-11L	JAF1622AMAG	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.103	willard-b042-00a-esw-1	4	WS-C3850-48P-L	FCW2142C1S4	Denali 16.3.8		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.123	mudd-1148-esw-2	0	3850-stack	FCW2131D04E	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.33	750nlsd-12-190-esw-1	4	WS-C3850-48P-L	FCW1903C04B	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.6.98	cook-1031a-esw-3	3	WS-C3850-48P-L	FOC1740X005	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.98	cook-1031a-esw-3	2	WS-C3850-48P-L	FOC1739U0XL	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.98	cook-1031a-esw-3	0	3850-stack	FOC1739U0WN	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.30	750nlsd-6east-esw-1	2	WS-C3850-48P-L	FCW1901C0R2	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.29	750nlsd-6west-esw-1	0	3850-stack	FOC1901X183	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.92	1603orr-314-esw-1	0	WS-C3850-48P-L	FOC2022U1NT	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
199.249.169.166	lurie-rtr-1	8	WS-X6704-10GE	SAL1331UWZ3	15.1(2)SY12	12.2(14r)S5	0	2.9	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	6	WS-C3850-48P-L	FOC2119L1T1	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	5	WS-C3850-48P-L	FCW2022C1K5	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	3	WS-C3850-48P-L	FCW2022F104	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	2	WS-C3850-48P-L	FCW1931C1NB	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	1	WS-C3850-48P-L	FOC1820U0ZD	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.68	2020rdg-112-esw-2	0	3850-stack	FOC2119L1T1	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	7	WS-C3850-48P-L	FOC2106U0JC	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	6	WS-C3850-48P-L	FOC1901U19C	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.89	2211campus-6280-esw-2	6	WS-C3850-48P-L	FCW2035C0GF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.94	333sup-05096-05a-esw-1	5	WS-C3850-48P-L	FOC2224L2UM	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	5	WS-C3850-48P-L	FOC1901U16V	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	4	WS-C3850-48P-L	FCW1901C151	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	3	WS-C3850-48P-L	FCW1838C1DY	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	2	WS-C3850-48P-L	FCW1838C1EB	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	1	WS-C3850-48P-L	FOC1835U1UF	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.14.86	2211campus-6306-esw-2	6	WS-C3850-12X48U-L	FCW2044F10B	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	6	WS-C3850-48P-L	FOC1750X0YN	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	5	WS-C3850-48P-L	FOC1801X0R5	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	4	WS-C3850-48P-L	FOC1801X0QT	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	3	WS-C3850-48P-L	FOC1801U0KJ	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	2	WS-C3850-48P-L	FOC1739U0WB	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.28	750nlsd-8-897-esw-1	0	3850-stack	FOC1901U16V	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	1	WS-C3850-48P-L	FOC1739X10R	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.27	750nlsd-9-esw-1	6	WS-C3850-48P-L	FCW1848C0GW	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.48	2020rdg-316-esw-1	0	3850-stack	FOC1739X10R	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
199.249.169.187	2020rdg-rtr-5-crown	6	N7K-SUP2E	JAE19140039	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.96	333sup-08096-08a-esw-1	4	WS-C3850-48P-L	FOC2225L1DB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.27	750nlsd-9-esw-1	5	WS-C3850-48P-L	FOC1835U1V4	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.34	englhrt-6-esw-3	3	WS-C3850-24P-L	FCW1823C18W	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.17	allsn-1e-esw-1	1	WS-C3850-48P-L	FOC1803U0AT	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.17	allsn-1e-esw-1	2	WS-C3850-48P-L	FOC1803U0AS	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.17	allsn-1e-esw-1	0	3850-stack	FOC1740X08Z	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.53	2349shdn-2-esw-1	2	WS-C3850-24P-L	FOC1907X00H	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.6.74	cook-4000a-esw-1	2	WS-C3850-48P-L	FOC2209L0M4	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.74	cook-4000a-esw-1	1	WS-C3850-48P-L	FCW2209D11K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.60	2347shdn-3-esw-2	2	WS-C3750X-48P	FDO1617R12H	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.60	2347shdn-3-esw-2	1	WS-C3750X-24P	FDO1642P195	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.52	2020rdg-g-esw-1	0	WS-C3850-48P-L	FCW2142C1T0	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.92	333sup-03096-03a-esw-1	8	WS-C3850-48P-L	FCW2220C03Z	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.50	2020rdg-4-esw-2	2	WS-C3850-48P-L	FCW2220C07F	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.41	englhrt-3-esw-1	1	WS-C3750X-48P	FDO1617P1W5	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.96	fsearle-b-esw-1	8	WS-C3850-48P-L	FOC1740U00P	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.82	2211campus-6306-esw-1	7	WS-C3850-48P-L	FCW2044F1A2	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	2	WS-C3850-48P-L	FOC1803V2T5	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.75	lev-2109b-esw-1	4	WS-C3750X-48P	FDO1537V0A6	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.228	2255campus-3601-03a-esw-1	0	3850-stack	FOC1753U01E	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.110	mainlib-1180-esw-3	3	WS-C3850-48P-L	FOC1832X1G1	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.86	2211campus-6306-esw-2	1	WS-C3850-48P-L	FCW2044C17A	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
165.124.132.120	mccormick-b-081-esw-1	1	WS-C3850-48P-L	FOC1832X0JB	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.127	mccormick-391-esw-2	4	WS-C3850-48P-L	FOC1751X1JF	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.120	mccormick-b-081-esw-1	0	3850-stack	FOC1833X0NP	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.40	searle-10-405-esw-2	4	WS-C3850-48P-L	FOC2001X124	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.8.28	ryan-idf-esw-2	0	WS-C3750X-24P	FDO1525V074	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.14.87	2211campus-6414-esw-2	2	WS-C3850-48P-L	FOC2038U12K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.31	ryan-equip-esw-1	0	WS-C3850-48P-L	FOC2143X0NH	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.150	ryan-2-esw-1	2	WS-C3850-48P-L	FOC2002X017	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.22.93	333sup-04096-04a-esw-1	7	WS-C3850-48P-L	FOC2219X0Y1	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.150	ryan-2-esw-1	1	WS-C3850-48P-L	FCW1938C08P	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.8.150	ryan-2-esw-1	0	3850-stack	FOC2002X017	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.33	ryan-160-esw-1	0	WS-C3850-48P-L	FOC1807U0LS	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.34	rubff-thorne-esw-1	2	WS-C3850-12X48U-L	FOC2117U1F2	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
165.124.132.34	rubff-thorne-esw-1	1	WS-C3850-48P-L	FOC1814U089	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.34	rubff-thorne-esw-1	0	3850-stack	FOC1814U089	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
165.124.132.33	rubff-359-esw-1	0	WS-C3750X-48P	FDO1537K0QD	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
165.124.132.32	rubff-345-esw-1	0	WS-C3750X-48P	FDO1537R0B6	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
165.124.132.31	rubff-313-esw-4	3	WS-C3850-48P-L	FOC1831U0QS	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.31	rubff-313-esw-4	2	WS-C3850-48P-L	FOC1832U1DJ	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.31	rubff-313-esw-4	1	WS-C3850-48P-L	FCW1830C00B	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.31	rubff-313-esw-4	0	3850-stack	FCW1830C00B	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.42	wieb-107a-esw-1	4	WS-C3850-48P-L	FOC1931U0FT	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.70	searle-12-esw-2	0	WS-C3850-48P-L	FOC2142U1LW	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.42	wieb-107a-esw-1	3	WS-C3850-48P-L	FOC1928X02B	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.42	wieb-107a-esw-1	2	WS-C3850-48P-L	FOC1926X162	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.42	wieb-107a-esw-1	1	WS-C3850-48P-L	FCW1931D0DV	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.166	seawest-b-esw-1	1	WS-C3850-48P-L	FCW1833C04H	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.48	tech-e228-esw-1	1	WS-C3850-48P-L	FOC1832U168	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.86	tech-b280-esw-2	2	WS-C3750X-24P	FDO1610Z0GN	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.61	tech-mg17-esw-1	0	3750-stack	FDO1716R1AS	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.22.94	333sup-05096-05a-esw-1	8	WS-C3850-48P-L	FOC2225L050	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.63	tech-m422-esw-1	6	WS-C3750X-24P	FDO1623R37M	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.93	333sup-04096-04a-esw-1	8	WS-C3850-48P-L	FOC2220U04M	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.59	tech-m217-esw-1	4	WS-C3750X-24P	FDO1703Z3DE	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.59	tech-m217-esw-1	3	WS-C3750X-48P	FDO1528K0DY	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.59	tech-m217-esw-1	2	WS-C3750X-48P	FDO1528P0GE	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.59	tech-m217-esw-1	1	WS-C3750X-48P	FDO1433K015	15.0(2)SE8		0	V01	4/27/20 1:00	0.0.0.0	
10.100.22.93	333sup-04096-04a-esw-1	9	WS-C3850-48P-L	FOC2219X0XR	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.84	2211campus-l090a-esw-2	5	WS-C3850-48P-L	FOC1752X0QH	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.59	tech-m217-esw-1	0	3750-stack	FDO1433K015	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.6.117	tech-lg83-esw-2	0	WS-C3850-48P-L	FCW2049D201	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.116	tech-lg83-esw-1	0	WS-C3850-48P-L	FCW2050C05C	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.58	tech-l585-esw-1	5	WS-C3750X-48P	FDO1537R0JL	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.58	tech-l585-esw-1	4	WS-C3750X-48P	FDO1537K0X3	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.26	333sup-01223-01a-esw-1	0	WS-C3850-48P-L	FOC2219X0Q1	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.58	tech-l585-esw-1	3	WS-C3750X-48P	FDO1537R10F	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	0	3850-stack	FOC1807U0R8	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.58	tech-l585-esw-1	2	WS-C3750X-48P	FDO1537R0Z1	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.58	tech-l585-esw-1	1	WS-C3750X-48P	FDO1433P078	15.0(2)SE8		0	V01	4/27/20 1:00	0.0.0.0	
10.100.10.28	1800sherman-2-esw-1	7	WS-C3750X-48P	FDO1633P10K	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.20	wieb-201a-esw-2	0	WS-C3850-48P-L	FOC1820X0XP	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.28	1800sherman-2-esw-1	6	WS-C3750X-48P	FDO1525P133	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.28	1800sherman-2-esw-1	0	3750-stack	FDO1525P133	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	8	WS-C3850-48P-L	FCW1832C10E	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	7	WS-C3850-48P-L	FOC1807Y4UH	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.26	1800sherman-4-esw-1	3	WS-C3850-48P-L	FOC1807X0RP	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.26	1800sherman-4-esw-1	2	WS-C3850-48P-L	FOC1807U0Q0	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.26	1800sherman-4-esw-1	1	WS-C3850-48P-L	FOC1803U08L	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	8	WS-C3850-48P-L	FOC1803Y3PY	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.26	1800sherman-4-esw-1	0	3850-stack	FOC1807X0RP	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.24.61	625mich-15-esw-1	8	WS-C3850-48P-L	FOC1930X0EW	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	7	WS-C3850-48P-L	FOC1807X0S4	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.89	2211campus-6280-esw-2	4	WS-C3850-48P-L	FCW2035C0G7	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	6	WS-C3850-48P-L	FOC1807X0R9	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	4	WS-C3850-48P-L	FOC1807U0Q4	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	5	WS-C3850-48P-L	FOC1807U0PW	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.80	ward-1-280-ghsl-esw-2	3	WS-C3850-48P-L	FOC2101X1EA	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	3	WS-C3850-48P-L	FOC1807U0R8	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	2	WS-C3850-48P-L	FOC1807Y4UA	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.27	1800sherman-6-esw-1	1	WS-C3850-48P-L	FOC1803XHAB	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
129.105.247.23	coralgables-idf-esw-1	0	3850-stack	0x12	Denali 16.3.8		0		4/27/20 1:00	0.0.0.0	
199.249.169.171	kresgeug-rtr-3	7	N7K-M148GS-11L	JAF1546BGPK	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
199.249.169.171	kresgeug-rtr-3	6	N7K-M108X2-12L	JAF1551AGJM	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
199.249.169.171	kresgeug-rtr-3	5	N7K-M108X2-12L	JAF1550BGNC	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
199.249.169.171	kresgeug-rtr-3	4	N7K-F248XP-25E	JAF1705BETT	6.2(20a)	6.2(20a)	0	V01	4/27/20 1:00	0.0.0.0	
199.249.169.171	kresgeug-rtr-3	3	N7K-F248XP-25E	JAF1738ABLG	6.2(20a)	6.2(20a)	0	V01	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	5	N7K-SUP2E	JAE19160534	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	0	N7K-C7010	TBM16256428			0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.123	mudd-1148-esw-2	1	WS-C3850-24XS-S	FCW2131D04E	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.123	mudd-1148-esw-2	2	WS-C3850-24XS-S	FCW2131D040	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.66	kresge-rock-esw-1	0	CiscoIE20004TSGB	FDO2102T1H3	15.2(4)EA5		0		4/27/20 1:00	0.0.0.0	
10.100.8.231	2255campus-1662-01c-esw-1	1	WS-C3850-48P-L	FCW1931C0EN	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.231	2255campus-1662-01c-esw-1	2	WS-C3850-48P-L	FOC2220U06D	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.231	2255campus-1662-01c-esw-1	3	WS-C3850-48P-L	FOC2219U14X	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.231	2255campus-1662-01c-esw-1	4	WS-C3850-48P-L	FOC2225L1H0	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	1	WS-C3850-48P-L	FOC1926U15P	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	2	WS-C3850-48P-L	FOC2219U1CJ	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	3	WS-C3850-48P-L	FOC2220U0AK	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	4	WS-C3850-48P-L	FOC2219U1C5	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	5	WS-C3850-48P-L	FOC2220U0C9	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	6	WS-C3850-48P-L	FOC2220U0AB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	7	WS-C3850-48P-L	FOC2219U13S	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	8	WS-C3850-48P-L	FOC2219U13V	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.229	2255campus-1101-01a-esw-1	9	WS-C3850-48P-L	FCW2219C0VK	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.228	2255campus-3601-03a-esw-1	1	WS-C3850-48P-L	FOC1753U01E	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.228	2255campus-3601-03a-esw-1	2	WS-C3850-48P-L	FOC1925U12H	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	1	WS-C3850-48P-L	FOC2220U042	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	2	WS-C3850-48P-L	FOC2220L00N	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	3	WS-C3850-48P-L	FOC2219X0NK	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	4	WS-C3850-48P-L	FCW2219D0YF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	5	WS-C3850-48P-L	FCW2219C0ZW	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	6	WS-C3850-48P-L	FOC2220U08V	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	7	WS-C3850-48P-L	FOC2225L1EA	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	8	WS-C3850-48P-L	FOC2225L1ER	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.227	2255campus-4285-04a-esw-1	9	WS-C3850-48P-L	FOC2225X0KF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.230	2255campus-1219-01b-esw-1	1	WS-C3850-48P-L	FCW1926D13R	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.230	2255campus-1219-01b-esw-1	2	WS-C3850-48P-L	FOC1931X1CR	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.230	2255campus-1219-01b-esw-1	3	WS-C3850-48P-L	FOC2219X0SF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.230	2255campus-1219-01b-esw-1	4	WS-C3850-48P-L	FCW2220D05G	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.240	2250shdn-south-tennis-ct-esw-1	0	WS-C3850-24P-L	FOC1740Z1T1	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.233	2255campus-4246-04b-esw-1	0	WS-C3850-48P-L	FCW1931C0CK	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.24.47	345sup-9-esw-1	0	WS-C3850-48P-L	FCW2142F1DW	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.24.50	abbt-tech-esw-1	0	WS-C3750-48P	CAT1125ZJM0	12.2(35)SE2		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.98	333sup-11096-11a-esw-1	0	3850-stack	FCW2120C0QV	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.108	1800sherman-4-esw-2	0	WS-C3850-48P-L	FCW2219C15S	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
165.124.134.25	lurie-1-esw-2	6	WS-C3850-48P-L	FOC2225L1C5	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
